expert_id,round,years_experience,lcdp_experience_count,skill_id,project_stage,project_task,skill_name,usage_label,usage,difficulty_label,difficulty,weight,source_file,final_round_source
E01_RW,1,20+,4,175,Implementation,Runtime server installation,Shared Libraries,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,176,Implementation,Runtime server installation,SOAP,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,177,Implementation,Runtime server installation,SSL Certificates,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,178,Implementation,Runtime server installation,Swagger,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,179,Implementation,Runtime server installation,WSDL,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,180,Implementation,Runtime server installation,XML/XPath,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,181,Implementation,Database installation,+Embedded Database,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,182,Implementation,Database installation,File Storage,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,183,Implementation,Database installation,Relational Database,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,184,Implementation,Database installation,REST API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,185,Implementation,Client module installation,.NET Framework,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,186,Implementation,Client module installation,+Mobile App,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,187,Implementation,Client module installation,+Web Browser,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,188,Implementation,Client module installation,API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,189,Implementation,Client module installation,Binaries,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,190,Implementation,Client module installation,HTTPS Server,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,191,Implementation,Client module installation,URL Configuration,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,192,Implementation,Client module installation,Web Services,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,193,Implementation,Deployment,+App Gallery,4 - Frequent / important,4,1 - Very easy,1,4,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,194,Implementation,Deployment,+Software as a Service,4 - Frequent / important,4,1 - Very easy,1,4,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,195,Implementation,Deployment,Application IDE,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,196,Implementation,Deployment,CI/CD,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,197,Implementation,Deployment,Cloud Computing,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,198,Implementation,Deployment,Cloud Services,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,199,Implementation,Deployment,Docker,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,200,Implementation,Deployment,Import/Export,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,201,Implementation,Deployment,Kubernetes,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,202,Implementation,Deployment,On-Premise,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,203,Implementation,Deployment,On-premises Data Gateway,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,204,Implementation,Deployment,REST API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E01_RW.xlsx,Round 1
E01_RW,1,20+,4,205,Implementation,Deployment,Scripts,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,206,Implementation,Deployment,SOAP,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,207,Implementation,Version control,Code Repository Concept,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,208,Implementation,Version control,Custom Version Control,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 2
E01_RW,1,20+,4,209,Implementation,Version control,Git,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E01_RW.xlsx,Round 2
E02_AC,1,15-19,3,1,Design,Workflow model,+BPMN Process Model,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,2,Design,Workflow model,Custom Process Model,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,3,Design,Database model,+Business Data Types,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,4,Design,Database model,+Form-based Data,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,5,Design,Database model,+Item-Detail,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,6,Design,Database model,+Lookup/Drop-down,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,7,Design,Database model,+Predefined Entities,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,8,Design,Database model,Domain Model,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,9,Design,Database model,Conditional Expressions,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,10,Design,Database model,Constraints,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,11,Design,Database model,Data Structure,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,12,Design,Database model,IT Data Types,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,13,Design,Database model,Denormalization,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,14,Design,Database model,Entity Diagrams,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,15,Design,Database model,Enumerations,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,16,Design,Database model,Expressions,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,17,Design,Database model,Relational Database,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,18,Design,Database model,XML/XPath,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,19,Design,UI model,+App templates,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,20,Design,UI model,+Business Data Types,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,21,Design,UI model,+Screen Templates,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,22,Design,UI model,+UI Branding,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,23,Design,UI model,+View Types,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,24,Design,UI model,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,25,Design,UI model,IT Data Types,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,26,Design,UI model,Functions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,27,Design,UI model,Model-driven Apps,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,28,Design,UI model,Reactive Web App,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,29,Design,UI model,Responsive Web Design,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,30,Design,UI model,Variables,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,31,Design,Validations,+Business Rules,4 - Frequent / important,4,1 - Very easy,1,4,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,32,Design,Validations,+Lookup/Drop-down,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,33,Design,Validations,Expressions,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,34,Design,Validations,Enumerations,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,35,Design,Validations,JavaScript,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,36,Design,Validations,Scripts,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,37,Design,Validations,Transactions,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,38,Design,Application logic,+Actions,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,39,Design,Application logic,+Graphical actions,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,40,Design,Application logic,+NLP,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,41,Design,Application logic,+Custom Language,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,42,Design,Application logic,+Predefined Tasks,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,43,Design,Application logic,UML,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,44,Design,Application logic,Algorithms,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,45,Design,Application logic,Expressions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,46,Design,Application logic,Control Structures,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,47,Design,Application logic,IT Data Types,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,48,Design,Application logic,Events,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,49,Design,Application logic,Formulas,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,50,Design,Application logic,Functions,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,51,Design,Application logic,Java,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,52,Design,Application logic,JavaScript,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,53,Design,Application logic,Microservices,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,54,Design,Application logic,SQL,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,55,Design,Application logic,Variables,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,56,Development,Workflow design and development,+BPMN Process Model,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,57,Development,Workflow design and development,Expressions,4 - Frequent / important,4,1 - Very easy,1,4,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,58,Development,Workflow design and development,Custom Process Model,4 - Frequent / important,4,1 - Very easy,1,4,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,59,Development,Workflow design and development,Events,3 - Moderate / recurring,3,1 - Very easy,1,3,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,60,Development,Workflow design and development,Java API,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,61,Development,Workflow design and development,JavaScript,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 2
E02_AC,1,15-19,3,62,Development,Workflow design and development,REST API,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,63,Development,Workflow design and development,Triggers,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,64,Development,Database design,+Business Data Types,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,65,Development,Database design,+Custom Database Model,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,66,Development,Database design,+References,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,67,Development,Database design,+Slices,4 - Frequent / important,4,4 - Difficult,4,16,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,68,Development,Database design,Actions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,69,Development,Database design,Expressions,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,70,Development,Database design,Relational Database,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,71,Development,Database design,Entity Diagrams,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,72,Development,Database design,Functions,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,73,Development,Database design,SQL,3 - Moderate / recurring,3,5 - Very difficult,5,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,74,Development,Database design,IT Data Types,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,75,Development,Database design,Web API,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,76,Development,Fetching data,.NET,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,77,Development,Fetching data,+Cloud-based Spreadsheets,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,78,Development,Fetching data,+GUI Queries,3 - Moderate / recurring,3,1 - Very easy,1,3,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,79,Development,Fetching data,+Human Language,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,80,Development,Fetching data,+Integrated Data Sources,5 - Essential / continuous,5,3 - Moderate,3,15,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,81,Development,Fetching data,Cloud Services,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,82,Development,Fetching data,Custom Query Language,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,83,Development,Fetching data,Data Source Integration,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,84,Development,Fetching data,Formulas,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,85,Development,Fetching data,Local Storage,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,86,Development,Fetching data,OAuth,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,87,Development,Fetching data,REST API,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,88,Development,Fetching data,SDK,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,89,Development,Fetching data,SQL,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,90,Development,Fetching data,URL,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,91,Development,Fetching data,Web API,4 - Frequent / important,4,5 - Very difficult,5,20,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,92,Development,GUI design and development,+AI Support,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,93,Development,GUI design and development,+Business Data Types,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,94,Development,GUI design and development,+Conditional Formatting,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,95,Development,GUI design and development,+GUI Style Editor,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,96,Development,GUI design and development,+Templatized Formulas,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,97,Development,GUI design and development,+UI Branding,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,98,Development,GUI design and development,+View Types,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,99,Development,GUI design and development,+WYSIWYG,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,100,Development,GUI design and development,CSS/SCSS,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,101,Development,GUI design and development,Event Propagation,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,102,Development,GUI design and development,Responsive Web Design,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,103,Development,GUI design and development,HTML,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E02_AC.xlsx,Round 1
E02_AC,1,15-19,3,104,Development,GUI design and development,IT Data Types,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E02_AC.xlsx,Round 1
