expert_id,round,years_experience,lcdp_experience_count,skill_id,project_stage,project_task,skill_name,round1_usage_label,round1_usage,panel_usage_mean_r1,panel_usage_sd_r1,round2_usage_label,round2_usage,round1_difficulty_label,round1_difficulty,panel_difficulty_mean_r1,panel_difficulty_sd_r1,round2_difficulty_label,round2_difficulty,round1_weight,panel_weight_mean_r1,panel_weight_sd_r1,round2_weight,comment,source_file
E09_MM,2,15-19,3,209,Implementation,Version control,Git,1 - Rare / avoidable,1,3.53,1.55,2 - Occasional / peripheral,2,5 - Very difficult,5,3.73,1.1,5 - Very difficult,5,5.0,12.6,6.19,10,,Expert_Survey_Round2_E09_MM.xlsx
E10_MW,2,10-14,3,2,Design,Workflow model,Custom Process Model,4 - Frequent / important,4,3.93,0.88,4 - Frequent / important,4,3 - Moderate,3,3.53,0.74,3 - Moderate,3,12.0,14.0,5.06,12,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,17,Design,Database model,Relational Database,4 - Frequent / important,4,3.0,1.07,4 - Frequent / important,4,3 - Moderate,3,3.33,1.4,3 - Moderate,3,12.0,10.47,5.76,12,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,18,Design,Database model,XML/XPath,2 - Occasional / peripheral,2,2.53,1.36,2 - Occasional / peripheral,2,5 - Very difficult,5,4.47,0.64,5 - Very difficult,5,10.0,11.33,6.65,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,24,Design,UI model,Expressions,4 - Frequent / important,4,4.13,0.92,4 - Frequent / important,4,3 - Moderate,3,3.33,0.82,3 - Moderate,3,12.0,13.93,5.5,12,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,26,Design,UI model,Functions,3 - Moderate / recurring,3,3.47,0.83,3 - Moderate / recurring,3,3 - Moderate,3,3.67,1.05,3 - Moderate,3,9.0,12.67,5.18,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,27,Design,UI model,Model-driven Apps,4 - Frequent / important,4,3.87,0.92,4 - Frequent / important,4,3 - Moderate,3,3.47,1.13,3 - Moderate,3,12.0,13.67,6.73,12,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,28,Design,UI model,Reactive Web App,3 - Moderate / recurring,3,3.6,0.99,3 - Moderate / recurring,3,3 - Moderate,3,3.67,1.05,3 - Moderate,3,9.0,13.53,6.7,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,29,Design,UI model,Responsive Web Design,5 - Essential / continuous,5,3.73,0.96,5 - Essential / continuous,5,2 - Easy,2,3.6,0.91,2 - Easy,2,10.0,13.67,6.2,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,35,Design,Validations,JavaScript,2 - Occasional / peripheral,2,2.8,1.21,2 - Occasional / peripheral,2,5 - Very difficult,5,4.53,0.83,5 - Very difficult,5,10.0,12.2,5.0,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,36,Design,Validations,Scripts,2 - Occasional / peripheral,2,2.93,0.96,2 - Occasional / peripheral,2,5 - Very difficult,5,4.4,0.74,5 - Very difficult,5,10.0,12.87,5.04,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,37,Design,Validations,Transactions,3 - Moderate / recurring,3,3.07,1.1,3 - Moderate / recurring,3,3 - Moderate,3,3.87,0.92,3 - Moderate,3,9.0,11.73,5.4,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,43,Design,Application logic,UML,3 - Moderate / recurring,3,3.27,1.03,3 - Moderate / recurring,3,3 - Moderate,3,3.6,0.91,3 - Moderate,3,9.0,12.0,5.92,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,49,Design,Application logic,Formulas,5 - Essential / continuous,5,4.27,0.8,5 - Essential / continuous,5,2 - Easy,2,3.13,0.99,2 - Easy,2,10.0,13.4,5.17,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,50,Design,Application logic,Functions,3 - Moderate / recurring,3,3.87,0.99,3 - Moderate / recurring,3,3 - Moderate,3,3.6,1.12,3 - Moderate,3,9.0,14.47,7.38,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,51,Design,Application logic,Java,2 - Occasional / peripheral,2,2.67,1.23,2 - Occasional / peripheral,2,5 - Very difficult,5,4.8,0.56,5 - Very difficult,5,10.0,12.73,6.23,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,52,Design,Application logic,JavaScript,2 - Occasional / peripheral,2,2.8,1.08,2 - Occasional / peripheral,2,5 - Very difficult,5,4.73,0.59,5 - Very difficult,5,10.0,13.2,5.54,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,53,Design,Application logic,Microservices,3 - Moderate / recurring,3,2.67,1.11,3 - Moderate / recurring,3,3 - Moderate,3,4.53,0.83,3 - Moderate,3,9.0,12.0,5.81,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,54,Design,Application logic,SQL,2 - Occasional / peripheral,2,3.2,1.08,2 - Occasional / peripheral,2,5 - Very difficult,5,4.67,0.62,5 - Very difficult,5,10.0,15.0,5.9,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,60,Development,Workflow design and development,Java API,2 - Occasional / peripheral,2,2.8,1.32,2 - Occasional / peripheral,2,5 - Very difficult,5,4.6,0.63,5 - Very difficult,5,10.0,12.6,5.91,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,61,Development,Workflow design and development,JavaScript,2 - Occasional / peripheral,2,2.8,1.08,2 - Occasional / peripheral,2,5 - Very difficult,5,4.67,0.62,5 - Very difficult,5,10.0,13.0,5.53,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,107,Development,GUI design and development,Programming Functions,3 - Moderate / recurring,3,3.4,0.99,3 - Moderate / recurring,3,3 - Moderate,3,4.0,1.0,3 - Moderate,3,9.0,13.8,6.19,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,111,Development,GUI design and development,XML,2 - Occasional / peripheral,2,2.8,1.26,2 - Occasional / peripheral,2,5 - Very difficult,5,3.73,1.1,5 - Very difficult,5,10.0,10.13,5.38,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,115,Development,Data validation development,Data Fields,3 - Moderate / recurring,3,4.07,0.88,3 - Moderate / recurring,3,3 - Moderate,3,2.73,0.96,3 - Moderate,3,9.0,11.33,5.02,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,116,Development,Data validation development,Domain Model,4 - Frequent / important,4,4.13,0.83,4 - Frequent / important,4,3 - Moderate,3,3.27,0.88,3 - Moderate,3,12.0,13.93,5.65,12,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,123,Development,Actions design and development,Functions,3 - Moderate / recurring,3,3.93,0.96,3 - Moderate / recurring,3,3 - Moderate,3,3.53,1.06,3 - Moderate,3,9.0,14.53,7.32,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,124,Development,Actions design and development,Java,2 - Occasional / peripheral,2,2.8,1.37,2 - Occasional / peripheral,2,5 - Very difficult,5,4.6,0.63,5 - Very difficult,5,10.0,12.73,6.65,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,125,Development,Actions design and development,JavaScript,2 - Occasional / peripheral,2,2.6,1.06,2 - Occasional / peripheral,2,5 - Very difficult,5,4.8,0.41,5 - Very difficult,5,10.0,12.47,5.32,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,131,Development,Programming,Expressions,4 - Frequent / important,4,4.4,0.74,4 - Frequent / important,4,3 - Moderate,3,3.27,1.03,3 - Moderate,3,12.0,14.67,6.14,12,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,149,Development,Programming,node.js,3 - Moderate / recurring,3,2.6,1.06,3 - Moderate / recurring,3,3 - Moderate,3,4.27,0.96,3 - Moderate,3,9.0,10.8,5.17,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,157,Implementation,Runtime server installation,+Cloud Based Environment,5 - Essential / continuous,5,4.2,0.68,5 - Essential / continuous,5,2 - Easy,2,3.07,1.03,2 - Easy,2,10.0,12.93,5.08,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,164,Implementation,Runtime server installation,HTTPS Server,3 - Moderate / recurring,3,2.93,1.1,3 - Moderate / recurring,3,3 - Moderate,3,3.93,1.03,3 - Moderate,3,9.0,11.33,5.19,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,165,Implementation,Runtime server installation,Java,2 - Occasional / peripheral,2,2.73,1.22,2 - Occasional / peripheral,2,5 - Very difficult,5,4.33,0.98,5 - Very difficult,5,10.0,11.47,5.72,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,171,Implementation,Runtime server installation,Relational Database,4 - Frequent / important,4,3.8,1.32,4 - Frequent / important,4,3 - Moderate,3,4.13,0.99,3 - Moderate,3,12.0,15.2,6.04,12,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,173,Implementation,Runtime server installation,SAML Authentication,3 - Moderate / recurring,3,3.07,1.49,3 - Moderate / recurring,3,3 - Moderate,3,4.33,0.82,3 - Moderate,3,9.0,13.33,7.67,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,176,Implementation,Runtime server installation,SOAP,2 - Occasional / peripheral,2,2.8,1.32,2 - Occasional / peripheral,2,5 - Very difficult,5,4.47,0.64,5 - Very difficult,5,10.0,12.47,6.53,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,180,Implementation,Runtime server installation,XML/XPath,2 - Occasional / peripheral,2,2.87,1.36,2 - Occasional / peripheral,2,5 - Very difficult,5,3.93,0.96,5 - Very difficult,5,10.0,10.73,5.23,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,183,Implementation,Database installation,Relational Database,4 - Frequent / important,4,3.73,1.39,4 - Frequent / important,4,3 - Moderate,3,4.2,1.01,3 - Moderate,3,12.0,15.4,7.11,12,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,185,Implementation,Client module installation,.NET Framework,2 - Occasional / peripheral,2,2.67,1.4,2 - Occasional / peripheral,2,5 - Very difficult,5,4.27,1.16,5 - Very difficult,5,10.0,11.07,7.09,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,196,Implementation,Deployment,CI/CD,1 - Rare / avoidable,1,3.33,1.63,2 - Occasional / peripheral,2,5 - Very difficult,5,4.47,0.83,5 - Very difficult,5,5.0,14.87,8.52,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,199,Implementation,Deployment,Docker,1 - Rare / avoidable,1,3.0,1.65,2 - Occasional / peripheral,2,5 - Very difficult,5,4.33,0.98,5 - Very difficult,5,5.0,12.8,8.2,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,201,Implementation,Deployment,Kubernetes,1 - Rare / avoidable,1,2.73,1.33,2 - Occasional / peripheral,2,5 - Very difficult,5,4.33,1.05,5 - Very difficult,5,5.0,11.47,6.41,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,205,Implementation,Deployment,Scripts,2 - Occasional / peripheral,2,3.2,1.52,2 - Occasional / peripheral,2,5 - Very difficult,5,4.13,0.74,5 - Very difficult,5,10.0,12.53,5.32,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,206,Implementation,Deployment,SOAP,2 - Occasional / peripheral,2,2.6,1.3,2 - Occasional / peripheral,2,5 - Very difficult,5,4.27,1.1,5 - Very difficult,5,10.0,10.6,5.7,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,207,Implementation,Version control,Code Repository Concept,2 - Occasional / peripheral,2,3.67,1.35,2 - Occasional / peripheral,2,5 - Very difficult,5,3.4,1.18,5 - Very difficult,5,10.0,12.27,6.24,10,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,208,Implementation,Version control,Custom Version Control,3 - Moderate / recurring,3,3.47,1.51,3 - Moderate / recurring,3,3 - Moderate,3,3.6,1.06,3 - Moderate,3,9.0,12.0,5.98,9,,Expert_Survey_Round2_E10_MW.xlsx
E10_MW,2,10-14,3,209,Implementation,Version control,Git,1 - Rare / avoidable,1,3.53,1.55,2 - Occasional / peripheral,2,5 - Very difficult,5,3.73,1.1,5 - Very difficult,5,5.0,12.6,6.19,10,,Expert_Survey_Round2_E10_MW.xlsx
E11_SS,2,20+,3,2,Design,Workflow model,Custom Process Model,5 - Essential / continuous,5,3.93,0.88,5 - Essential / continuous,5,5 - Very difficult,5,3.53,0.74,4 - Difficult,4,25.0,14.0,5.06,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,17,Design,Database model,Relational Database,1 - Rare / avoidable,1,3.0,1.07,1 - Rare / avoidable,1,1 - Very easy,1,3.33,1.4,1 - Very easy,1,1.0,10.47,5.76,1,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,18,Design,Database model,XML/XPath,4 - Frequent / important,4,2.53,1.36,4 - Frequent / important,4,5 - Very difficult,5,4.47,0.64,5 - Very difficult,5,20.0,11.33,6.65,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,24,Design,UI model,Expressions,5 - Essential / continuous,5,4.13,0.92,5 - Essential / continuous,5,4 - Difficult,4,3.33,0.82,4 - Difficult,4,20.0,13.93,5.5,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,26,Design,UI model,Functions,4 - Frequent / important,4,3.47,0.83,4 - Frequent / important,4,5 - Very difficult,5,3.67,1.05,5 - Very difficult,5,20.0,12.67,5.18,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,27,Design,UI model,Model-driven Apps,5 - Essential / continuous,5,3.87,0.92,5 - Essential / continuous,5,5 - Very difficult,5,3.47,1.13,5 - Very difficult,5,25.0,13.67,6.73,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,28,Design,UI model,Reactive Web App,5 - Essential / continuous,5,3.6,0.99,5 - Essential / continuous,5,5 - Very difficult,5,3.67,1.05,5 - Very difficult,5,25.0,13.53,6.7,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,29,Design,UI model,Responsive Web Design,5 - Essential / continuous,5,3.73,0.96,5 - Essential / continuous,5,5 - Very difficult,5,3.6,0.91,5 - Very difficult,5,25.0,13.67,6.2,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,35,Design,Validations,JavaScript,4 - Frequent / important,4,2.8,1.21,4 - Frequent / important,4,5 - Very difficult,5,4.53,0.83,5 - Very difficult,5,20.0,12.2,5.0,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,36,Design,Validations,Scripts,4 - Frequent / important,4,2.93,0.96,4 - Frequent / important,4,5 - Very difficult,5,4.4,0.74,5 - Very difficult,5,20.0,12.87,5.04,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,37,Design,Validations,Transactions,5 - Essential / continuous,5,3.07,1.1,5 - Essential / continuous,5,5 - Very difficult,5,3.87,0.92,5 - Very difficult,5,25.0,11.73,5.4,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,43,Design,Application logic,UML,4 - Frequent / important,4,3.27,1.03,4 - Frequent / important,4,5 - Very difficult,5,3.6,0.91,5 - Very difficult,5,20.0,12.0,5.92,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,49,Design,Application logic,Formulas,4 - Frequent / important,4,4.27,0.8,4 - Frequent / important,4,5 - Very difficult,5,3.13,0.99,5 - Very difficult,5,20.0,13.4,5.17,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,50,Design,Application logic,Functions,4 - Frequent / important,4,3.87,0.99,4 - Frequent / important,4,5 - Very difficult,5,3.6,1.12,5 - Very difficult,5,20.0,14.47,7.38,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,51,Design,Application logic,Java,3 - Moderate / recurring,3,2.67,1.23,3 - Moderate / recurring,3,5 - Very difficult,5,4.8,0.56,5 - Very difficult,5,15.0,12.73,6.23,15,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,52,Design,Application logic,JavaScript,4 - Frequent / important,4,2.8,1.08,4 - Frequent / important,4,5 - Very difficult,5,4.73,0.59,5 - Very difficult,5,20.0,13.2,5.54,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,53,Design,Application logic,Microservices,3 - Moderate / recurring,3,2.67,1.11,3 - Moderate / recurring,3,5 - Very difficult,5,4.53,0.83,5 - Very difficult,5,15.0,12.0,5.81,15,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,54,Design,Application logic,SQL,4 - Frequent / important,4,3.2,1.08,4 - Frequent / important,4,5 - Very difficult,5,4.67,0.62,5 - Very difficult,5,20.0,15.0,5.9,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,60,Development,Workflow design and development,Java API,5 - Essential / continuous,5,2.8,1.32,5 - Essential / continuous,5,4 - Difficult,4,4.6,0.63,4 - Difficult,4,20.0,12.6,5.91,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,61,Development,Workflow design and development,JavaScript,4 - Frequent / important,4,2.8,1.08,4 - Frequent / important,4,5 - Very difficult,5,4.67,0.62,5 - Very difficult,5,20.0,13.0,5.53,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,107,Development,GUI design and development,Programming Functions,5 - Essential / continuous,5,3.4,0.99,5 - Essential / continuous,5,5 - Very difficult,5,4.0,1.0,5 - Very difficult,5,25.0,13.8,6.19,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,111,Development,GUI design and development,XML,4 - Frequent / important,4,2.8,1.26,4 - Frequent / important,4,3 - Moderate,3,3.73,1.1,3 - Moderate,3,12.0,10.13,5.38,12,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,115,Development,Data validation development,Data Fields,4 - Frequent / important,4,4.07,0.88,4 - Frequent / important,4,4 - Difficult,4,2.73,0.96,4 - Difficult,4,16.0,11.33,5.02,16,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,116,Development,Data validation development,Domain Model,4 - Frequent / important,4,4.13,0.83,4 - Frequent / important,4,4 - Difficult,4,3.27,0.88,4 - Difficult,4,16.0,13.93,5.65,16,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,123,Development,Actions design and development,Functions,5 - Essential / continuous,5,3.93,0.96,5 - Essential / continuous,5,5 - Very difficult,5,3.53,1.06,5 - Very difficult,5,25.0,14.53,7.32,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,124,Development,Actions design and development,Java,3 - Moderate / recurring,3,2.8,1.37,3 - Moderate / recurring,3,5 - Very difficult,5,4.6,0.63,5 - Very difficult,5,15.0,12.73,6.65,15,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,125,Development,Actions design and development,JavaScript,4 - Frequent / important,4,2.6,1.06,4 - Frequent / important,4,5 - Very difficult,5,4.8,0.41,5 - Very difficult,5,20.0,12.47,5.32,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,131,Development,Programming,Expressions,5 - Essential / continuous,5,4.4,0.74,5 - Essential / continuous,5,5 - Very difficult,5,3.27,1.03,5 - Very difficult,5,25.0,14.67,6.14,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,149,Development,Programming,node.js,4 - Frequent / important,4,2.6,1.06,4 - Frequent / important,4,5 - Very difficult,5,4.27,0.96,5 - Very difficult,5,20.0,10.8,5.17,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,157,Implementation,Runtime server installation,+Cloud Based Environment,4 - Frequent / important,4,4.2,0.68,4 - Frequent / important,4,4 - Difficult,4,3.07,1.03,4 - Difficult,4,16.0,12.93,5.08,16,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,164,Implementation,Runtime server installation,HTTPS Server,3 - Moderate / recurring,3,2.93,1.1,3 - Moderate / recurring,3,5 - Very difficult,5,3.93,1.03,5 - Very difficult,5,15.0,11.33,5.19,15,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,165,Implementation,Runtime server installation,Java,4 - Frequent / important,4,2.73,1.22,4 - Frequent / important,4,5 - Very difficult,5,4.33,0.98,5 - Very difficult,5,20.0,11.47,5.72,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,171,Implementation,Runtime server installation,Relational Database,4 - Frequent / important,4,3.8,1.32,4 - Frequent / important,4,5 - Very difficult,5,4.13,0.99,5 - Very difficult,5,20.0,15.2,6.04,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,173,Implementation,Runtime server installation,SAML Authentication,4 - Frequent / important,4,3.07,1.49,4 - Frequent / important,4,5 - Very difficult,5,4.33,0.82,5 - Very difficult,5,20.0,13.33,7.67,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,176,Implementation,Runtime server installation,SOAP,5 - Essential / continuous,5,2.8,1.32,5 - Essential / continuous,5,5 - Very difficult,5,4.47,0.64,5 - Very difficult,5,25.0,12.47,6.53,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,180,Implementation,Runtime server installation,XML/XPath,4 - Frequent / important,4,2.87,1.36,4 - Frequent / important,4,5 - Very difficult,5,3.93,0.96,5 - Very difficult,5,20.0,10.73,5.23,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,183,Implementation,Database installation,Relational Database,5 - Essential / continuous,5,3.73,1.39,5 - Essential / continuous,5,5 - Very difficult,5,4.2,1.01,5 - Very difficult,5,25.0,15.4,7.11,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,185,Implementation,Client module installation,.NET Framework,4 - Frequent / important,4,2.67,1.4,4 - Frequent / important,4,5 - Very difficult,5,4.27,1.16,5 - Very difficult,5,20.0,11.07,7.09,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,196,Implementation,Deployment,CI/CD,5 - Essential / continuous,5,3.33,1.63,5 - Essential / continuous,5,5 - Very difficult,5,4.47,0.83,5 - Very difficult,5,25.0,14.87,8.52,25,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,199,Implementation,Deployment,Docker,4 - Frequent / important,4,3.0,1.65,4 - Frequent / important,4,5 - Very difficult,5,4.33,0.98,5 - Very difficult,5,20.0,12.8,8.2,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,201,Implementation,Deployment,Kubernetes,4 - Frequent / important,4,2.73,1.33,4 - Frequent / important,4,4 - Difficult,4,4.33,1.05,4 - Difficult,4,16.0,11.47,6.41,16,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,205,Implementation,Deployment,Scripts,5 - Essential / continuous,5,3.2,1.52,5 - Essential / continuous,5,4 - Difficult,4,4.13,0.74,4 - Difficult,4,20.0,12.53,5.32,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,206,Implementation,Deployment,SOAP,3 - Moderate / recurring,3,2.6,1.3,3 - Moderate / recurring,3,5 - Very difficult,5,4.27,1.1,5 - Very difficult,5,15.0,10.6,5.7,15,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,207,Implementation,Version control,Code Repository Concept,5 - Essential / continuous,5,3.67,1.35,5 - Essential / continuous,5,4 - Difficult,4,3.4,1.18,4 - Difficult,4,20.0,12.27,6.24,20,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,208,Implementation,Version control,Custom Version Control,5 - Essential / continuous,5,3.47,1.51,5 - Essential / continuous,5,3 - Moderate,3,3.6,1.06,3 - Moderate,3,15.0,12.0,5.98,15,,Expert_Survey_Round2_E11_SS.xlsx
E11_SS,2,20+,3,209,Implementation,Version control,Git,5 - Essential / continuous,5,3.53,1.55,5 - Essential / continuous,5,4 - Difficult,4,3.73,1.1,4 - Difficult,4,20.0,12.6,6.19,20,,Expert_Survey_Round2_E11_SS.xlsx
E12_MK,2,20+,3,2,Design,Workflow model,Custom Process Model,4 - Frequent / important,4,3.93,0.88,4 - Frequent / important,4,3 - Moderate,3,3.53,0.74,3 - Moderate,3,12.0,14.0,5.06,12,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,17,Design,Database model,Relational Database,4 - Frequent / important,4,3.0,1.07,4 - Frequent / important,4,3 - Moderate,3,3.33,1.4,3 - Moderate,3,12.0,10.47,5.76,12,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,18,Design,Database model,XML/XPath,3 - Moderate / recurring,3,2.53,1.36,3 - Moderate / recurring,3,4 - Difficult,4,4.47,0.64,4 - Difficult,4,12.0,11.33,6.65,12,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,24,Design,UI model,Expressions,3 - Moderate / recurring,3,4.13,0.92,3 - Moderate / recurring,3,3 - Moderate,3,3.33,0.82,3 - Moderate,3,9.0,13.93,5.5,9,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,26,Design,UI model,Functions,3 - Moderate / recurring,3,3.47,0.83,3 - Moderate / recurring,3,3 - Moderate,3,3.67,1.05,3 - Moderate,3,9.0,12.67,5.18,9,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,27,Design,UI model,Model-driven Apps,3 - Moderate / recurring,3,3.87,0.92,3 - Moderate / recurring,3,3 - Moderate,3,3.47,1.13,3 - Moderate,3,9.0,13.67,6.73,9,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,28,Design,UI model,Reactive Web App,3 - Moderate / recurring,3,3.6,0.99,3 - Moderate / recurring,3,3 - Moderate,3,3.67,1.05,3 - Moderate,3,9.0,13.53,6.7,9,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,29,Design,UI model,Responsive Web Design,3 - Moderate / recurring,3,3.73,0.96,3 - Moderate / recurring,3,3 - Moderate,3,3.6,0.91,3 - Moderate,3,9.0,13.67,6.2,9,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,35,Design,Validations,JavaScript,3 - Moderate / recurring,3,2.8,1.21,3 - Moderate / recurring,3,4 - Difficult,4,4.53,0.83,4 - Difficult,4,12.0,12.2,5.0,12,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,36,Design,Validations,Scripts,3 - Moderate / recurring,3,2.93,0.96,3 - Moderate / recurring,3,4 - Difficult,4,4.4,0.74,4 - Difficult,4,12.0,12.87,5.04,12,,Expert_Survey_Round2_E12_MK.xlsx
E12_MK,2,20+,3,37,Design,Validations,Transactions,3 - Moderate / recurring,3,3.07,1.1,3 - Moderate / recurring,3,3 - Moderate,3,3.87,0.92,3 - Moderate,3,9.0,11.73,5.4,9,,Expert_Survey_Round2_E12_MK.xlsx
